id,idiom_src,meaning_src,idiom_tgt,meaning_tgt,confidence,verified,lang_pair
6428,বাক্যবাণ,তীক্ষ্ণ তীরের মত মর্মভেদী বচন; অত্যন্ত তীক্ষ্ণ কথা,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6433,বাগ্দত্তা,নির্দিষ্ট কোনো পাত্রের সঙ্গে বিবাহের প্রতিশ্রুতি দেওয়া হয়েছে এমন পাত্রী,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6438,বাগে পাওয়া,"আয়ত্তের মধ্যে পাওয়া, কায়দামাফিক পাওয়া",छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6439,বাঘ,বাঘের মতো প্রভাবশালী ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6442,বাঘাহামা,বড় বড় হামাগুড়ি; দুইহাতের করতল ও পদতলের উপর ভর করে হাঁটা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6444,বাঘে গরুতে এক ঘাটে জল খাওয়া,শাসনের দাপটে সকল বিবাদ-বিসংবাদ দূরীভূত হয়ে শান্তি বিরাজ করা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6446,বাঘে ছুঁলে আঠারো ঘা,বাঘসৃষ্ট এক ক্ষত থেকে একাদিক ক্ষত হয়; তার থেকে বিপজ্জনক ব্যাপারের সঙ্গে সামান্য সংস্রবও অত্যন্ত ক্ষতিকর; যে বিষয় ছুঁলে নানা ঝঞ্ঝাটে ও বিপদে পড়তে হয়,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6447,বাঘের আড়ি,অত্যন্ত গুয়ার্তুমি; প্রবল জেদ,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
6448,বাঘের আবার গোবধ,দোষনীয় নয়; দুস্কৃতির পাপবোধ নেই,कान पकड़ना,To promise not to repeat a mistake.,HIGH,False,bn-hi
6450,বাঘের ঘরে ঘোগের বাসা,ক্ষতিসাধনের উদ্দেশ্যে শক্তিশালী স্বজাতীর গৃহে গোপনে অবস্থান,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6452,বাঘের দুধ,দুস্প্রাপ্য বস্তু,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6454,বাঘের পাছায় ঘা,নিজের দোষে সামান্য বিপদকে বড় করে তোলা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6455,বাঘের পিছনে ফেউ লাগা,পিছনে লেগে কাউকে উত্ত্যক্ত করা,नाक में दम करना,To annoy greatly.,HIGH,False,bn-hi
6456,বাঘের পিঠে চড়া,বিপজ্জনক কাজে জড়িয়ে পড়া যার থেকে রেহাই নেই,बाल-बाल बचना,To narrowly escape danger.,HIGH,False,bn-hi
6458,বাঘের মাসি,বিড়াল; বিড়ালের মত আরামপ্রিয় ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6459,বাংলা করে বলা,সোজা সরল ভাষায় বলা,कान में कहना,To speak secretly.,HIGH,False,bn-hi
6464,বাচ্চা-কাচ্চা,ছোট ছেলেমেয়েরা,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
6465,বাছবিচার,"গুণ-দোষ, ন্যায়-অন্যায়, ভালমন্দের নির্বাচন/বিচার",आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6469,বাজখাঁই গলা,অতিশয় উচ্চ ও কর্কশ কণ্ঠস্বর,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6471,বাজার,"বাজারে কেনা তরিতরকারি, মাছ ইত্যাদি",आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6483,বাজি মারা,ঝুঁকি নিয়ে সাফল্য পাওয়া,सिर पर कफन बाँधना,To be ready to risk life.,HIGH,False,bn-hi
6487,বাজে খরচ,অনাবশ্যক খরচ যা না হলেও চলে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6488,বাজে জমা,নিজ জমার অতিরিক্ত জমা; সামান্য লাভ,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6491,বাঞ্ছাকল্পতরু,সকল ইচ্ছা পূর্ণকারী স্বর্গীয় বৃক্ষ বিশেষ,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6492,বাঞ্ছারাম,মনোস্কামনা সিদ্ধকারী ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6494,বাড়াবাড়া,স্পর্ধা দেখানো,आँखें तरेरना,To show anger.,HIGH,False,bn-hi
6497,বাড়ববহ্নি,সমুদ্রগর্ভের অগ্নি,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6498,বাড়বাড়ন্ত,সমার্থক যুগ্মশব্দ; অত্যন্ত শ্রীবৃদ্ধি,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
6501,বাড়াভাতে কুটুম্ব,"ভোগের সময় আত্মীয়, কাজের সময় নয়",खून पसीना एक करना,To work extremely hard.,HIGH,False,bn-hi
6503,বাড়া ভাতে নেড়া গিন্নী,কিছু না করে সিদ্ধকাজের সাফল্যের ভাগীদার নারী,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6507,বাতাস খাওয়া,মুক্তবায়ু বা পাখার হাওয়া উপভোগ করা,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6510,বাতাসকে আঘাত করা,"নিস্ফল প্রচেষ্টা, যা হবার নয়",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6511,বাতাসী,কৃশা ও লম্বা; তন্বী; ছিপছিপে গড়নের নারী,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6512,বাতাসে ওড়া,"প্রচণ্ড উৎফুল্ল হওয়া, অহংকারী হওয়া",आग बबूला होना,To become extremely angry.,HIGH,False,bn-hi
6513,বাতাসের সাথে ঝগড়া করা,অকারণে বিবাদ করা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6517,বাদ সাধা,বিঘ্ন সৃষ্টি করা,आसमान सिर पर उठाना,To create a lot of noise or chaos.,HIGH,False,bn-hi
6519,বাদুড়চোষা,কোন জিনিস নীরস/ছিবড়া করে ফেলা,नाक ऊँची करना,To make proud.,HIGH,False,bn-hi
6528,বানরকে কলা দেখানো,লোভ দেখিয়ে কার্যোদ্ধারের চেষ্টা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6530,বানরের গলায় মুক্তার হার,অযোগ্যের হাতে মূল্যবান জিনিস; যে জিনিসের মূল্য বোঝে না তাকে সেই জিনিস দান,बंदर क्या जाने अदरक का,Someone is unaware of the value or significance of something.,HIGH,False,bn-hi
6531,বানরের সম্পত্তি গালে,যে অর্জিত আয় সব খেয়ে ফেলে সঞ্চয় করে না,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6532,বানিয়া,"মন্দার্থে- প্রবল ব্যবসায়ীবুদ্ধিসম্পন্ন লোক, লাভ লোকসান সম্পর্কে মাত্রাতিরিক্ত সতর্ক লোক",आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6533,বানুরে বুদ্ধি,কুবুদ্ধি/দুর্বুদ্ধি; বুদ্ধিদোষে নিজের কাজে নিজেকে বিপন্ন করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6534,বানুরে বুদ্ধি,কুবুদ্ধি/দুর্বুদ্ধি; বুদ্ধিদোষে নিজের কাজে নিজেকে বিপন্ন করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6535,বানের জলে ভেসে আসা,অযাচিত প্রাপ্তি,दिल में जगह बनाना,To gain affection.,HIGH,False,bn-hi
6536,বানের জলে ভেসে যাওয়া,অসহায়/নিরাশ্রয় হওয়া; বয়ে যাওয়া; বিনাশের পথে যাওয়া; সর্বশান্ত হওয়া,कान खड़े होना,To become alert.,HIGH,False,bn-hi
6537,বান্দা,অনুগত বা অধীনব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6538,বাপকেলে,পৈত্রিক; পিতার আমলের,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6544,বাপ তোলা,বাপের নাম করে গালিগালাজ করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6545,বাপ বলা,একান্ত নতিস্বীকার করা; বশ্যতা স্বীকার করে নেওয়া,दाँत खट्टे करना,To defeat someone badly.,HIGH,False,bn-hi
6550,বাপ-মা মরা দায়,বিশেষ দায়; যে বিপদে হীনতা স্বীকার করতে হয়,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6553,বাপান্ত,কারো বাপের নরকের ব্যবস্থা করা; গালিবিশেষ করা; কারো চোদ্দপুরুষের নাম করে গালিগালাজ করা,नज़रबंद करना,To restrict someone's freedom.,HIGH,False,bn-hi
6554,বাপের জন্মে,"কখনও; কোনকালে, কোনদিন; নিজের জন্মেতো নয়ই এমনকি আগের কালও নয়",छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6558,বাপের সাধ্য নেই,"নিজের সাধ্যের বাইরে, অসম্ভব কিছু",छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6559,বাপেরও বাপ আছে,"কেউ অজেয় নয়, তাকে শান্ত করার বা নিয়ন্ত্রণ করার লোক আছে",दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6562,বাবু হয়ে বসা,হাঁটু মুড়ে পায়ের উপর পা তুলে আসনপিড়ি হয়ে বসা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6563,বামণ গেল ঘর তো লাঙল তুলে ধর,মালিক না থাকলে বেতনভোগী কর্মচারীরা কাজে ফাঁকি দেয়,खून पसीना एक करना,To work extremely hard.,HIGH,False,bn-hi
6565,ব্রাহ্মণের গরু,যে গরু খায় অল্প কিন্তু দুধ দেয় বেশি,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6566,বামণের গরু,যে ব্যক্তি/বস্তুর কাছ থেকে অতি অল্প ব্যয়ে প্রচুর কাজ পাওয়া যায়,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6567,বামন হয়ে চাঁদে হাত,অযোগ্যের বিরাট কিছু করার চেষ্টা; যোগ্যতার অতীত আশা; অসম্ভব বস্তু লাভের বৃথা চেষ্টা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6574,বামুন দাদা/দিদি/মা,"হিন্দু অন্য তিন নিম্নবর্ণের গ্রাম্যসম্পর্কে দাদা, দিদি ও মা",नाक कटना,To lose respect or honor.,HIGH,False,bn-hi
6576,বায়ুপরিবর্তন,স্বাস্থ্য উদ্ধারের জন্য একস্থান থেকে অন্যস্থানে গমন,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6578,বারফটকা,ঘরে পত্নী থাকতেও যে পুরুষ পতিতালয়ে যায় বা পরস্ত্রীর প্রতি আসক্ত,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6582,বারমুখো,ঘরে পত্নী থাকতেও যে পুরুষ পতিতালয়ে যায়,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6584,বারোটা বাজা,কৌতুকে-উচ্ছ্বাসে যাওয়া,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6588,বারোভূতের কারবার,চরম বিশৃঙ্খলা,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
6589,বারোমাস,"নিত্য, প্রতিদিন, সর্বদা, সর্বক্ষণ, সারা বছর ধরে",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6590,বারোমাসে তেরোপার্বণ,উৎসব লেগেই আছে এমন অবস্থা; পার্বণের আধিক্য,पानी सिर से गुजरना,Situation getting out of control.,HIGH,False,bn-hi
6591,বারোমেসে,বৎসরের সকল সময়েই জন্মে এমন ফসল,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6592,বারোয়ারী,অনেক লোকের সহযোগিতায় অনুষ্ঠিত,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6594,বারোর মধ্যে তেরো,অস্বাভাবিকভাবে বেশি,सिर पर चढ़ाना,To spoil someone with too much affection.,HIGH,False,bn-hi
6595,বালক,অর্বাচীন/অনভিজ্ঞ ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6599,বালাই নিয়ে মরা,প্রিয়জনের বিপদ নিজে বহন করে মারা যাওয়া,आँखों में बस जाना,To be deeply loved or admired.,HIGH,False,bn-hi
6600,বালাই ষাট,আগে বলা অমঙ্গলজনক বাক্যের খণ্ডনসূচক উক্তি,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6601,বালিহীন বালিয়াড়ী,"অলীক/কষ্ট কল্পনা; অসম্ভব ব্যাপার, যা হবার নয়",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6603,বাসরঘরে বিড়াল মারা,স্ত্রীর কাছে শক্তিশালী প্রমাণ করার পক্ষে স্বামীর উদ্যোগ; সম্ভাব্যসঙ্কট অঙ্কুরেই বিনষ্ট করার কৌশল,ठिकाने लगाना,To eliminate someone.,HIGH,False,bn-hi
6604,বাসরজাগানি,বাসরে রাত্রি জাগরণের বাবদ বরপক্ষের কাছ থেকে কন্যাপক্ষের প্রাপ্য অর্থাদি,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6606,বাস্তুঘুঘু,অতি দুষ্ট ও ধূর্ত লোক; গৃহে স্থায়ীভাবে আশ্রয় নেওয়া সংসারের ক্ষতিকারী ধূর্তলোক,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6607,বাস্তুভিটা,যে ভূমিখণ্ডের উপর পুরুষানুক্রমে বাসগৃহ স্থাপিত,कलेजा ठंडा होना,To feel satisfied after revenge.,HIGH,False,bn-hi
6609,বাহাত্তুরিয়া,বলবুদ্ধিহীন অকর্মণ্য বয়োবৃদ্ধ,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6610,বাহাত্তুরে দশা,"বার্ধক্যের কারণে কাণ্ডজ্ঞানহীন হওয়া, বুদ্ধিলোপ হওয়া",छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6611,বাহাত্তুরে দশা,"বার্ধক্যের কারণে কাণ্ডজ্ঞানহীন হওয়া, বুদ্ধিলোপ হওয়া",छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6612,বিঁধিয়ে বিঁধিয়ে কথা বলা,অন্যের মনে ঘা দিয়ে বাঁকা বাঁকা কথা বলা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6615,বিগলিত চিত্তে,আবেগে গদগদ হয়ে,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6616,"বিচারে এড়া, আচারে বাড়া",যুক্তিরহিত আচারসর্বস্বতা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6617,বিচিবিচি,বিচির মতো কঠিন,पैर जमाना मुश्किल होना,Hard to establish oneself.,HIGH,False,bn-hi
6618,বিচিকিচ্চি,সবরকম চিকিৎসার বাইরে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6620,বিচ্ছু,অতিশয় ধূর্ত ও অনিষ্টকারী ব্যক্তি,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6625,বিড়াল ডাকা,বিদ্রুপাত্মক ধ্বনি দেওয়া; তুলনীয়- আওয়াজ দেওয়া,नाक ऊँची करना,To make proud.,HIGH,False,bn-hi
6626,বিড়ালতপস্বী,"বিদ্রুপে- কপট/ভেকধারী ব্যক্তি, ভণ্ড/মেকী ধার্মিক, সাধুর ছদ্মবেশে শয়তান; অসৎ কর্মে রত ব্যক্তি নীতিকথা শোনায় এমন",आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6630,বিড়ালাক্ষি,কটা চোখের স্ত্রীলোক,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6632,বিড়ালের গলায় ঘণ্টা বাঁধা,কোনো প্রয়োজনীয় কিন্তু বিপজ্জনক কাজের ঝুঁকি নেওয়া,सिर पर कफन बाँधना,To be ready to risk life.,HIGH,False,bn-hi
6635,বিড়ালের ভাগ্যে শিকে ছেঁড়া,বিনাপ্রচেষ্টায় ভাগ্যক্রমে ঈপ্সিত সুযোগ মেলা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6637,বিদুরের ক্ষুদ,গরীবের ডাল-ভাত; গরীবের সামান্য উপহার,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6638,বিদুরের ক্ষুদকুঁড়া,অশ্রদ্ধাপ্রদত্ত শ্রেষ্ঠ আহার থেকে শ্রদ্ধামিশ্রিত প্রদত্ত নিকৃষ্ট আহার বেশি উপাদেয়,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6640,বিদ্যা ফলানো,বিদ্যা জাহির করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6641,বিদ্যা ফলানো,বিদ্যা জাহির করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6643,বিদ্যায় বৃহস্পতি,বিদ্রুপে অল্পজ্ঞানী,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6644,বিদ্যার জাহাজ,প্রশংসায় অতিশয় পণ্ডিত; বিদ্রুপে মহামূর্খ,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6646,বিদ্যুৎগতি,অতি দ্রুতগতি,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6647,বিধবার একাদশী,"যে কাজ করলে প্রশংসা নেই, না করলে নিন্দা আছে",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6657,বিনা বাক্যব্যয়ে,কোনো কথা না বলে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6658,বিনামেঘে বজ্রপাত,আকস্মিক বিপদ বা দুঃসংবাদ,रातों-रात बदल जाना,Sudden change.,HIGH,False,bn-hi
6659,বিনামেঘে বর্ষণ,অপ্রত্যাশিত লাভ,दिल में जगह बनाना,To gain affection.,HIGH,False,bn-hi
6661,বিনাশকালে হরিনাম,অসময়ে ঈশ্বরের দয়ার উপর নির্ভরতা; বিপদে পড়লে সাহায্যের জন্য আকুতি,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
6662,বিন্দুবিসর্গ,"অতি সামান্যপরিমাণ আভাস; কিছুমাত্র, সামান্যতম পরিমাণ",कान पकड़ना,To promise not to repeat a mistake.,HIGH,False,bn-hi
6664,বিন্দেদূতী,"গুপ্তপ্রেমের দূতী, যে লুকিয়ে চিঠি চালাচালি করে",आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6666,বিপদকালে বুদ্ধিনাশ,সঙ্কটে দিশেহারা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6669,বিবিজান,প্রেয়সী নারী; বধুর প্রতি প্রিয় সম্ভাষণ,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6670,বিভীষণ,অতিশয় ভয়ঙ্কর,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6674,বিয়ে-পাগলা,বিয়ে করার জন্য ব্যাকুল,दिमाग खराब होना,To get irritated.,HIGH,False,bn-hi
6676,বিয়ের আগে বাজনা,কারণের আগে কাজ,घर का भेदी लंका ढाए,An insider can cause downfall.,HIGH,False,bn-hi
6682,বিশ বাঁও জলে,চরম বিপাকে; সমাধানের বাইরে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6684,দুচোখের বিষ,অত্যন্ত বিরক্তিকর ব্যক্তি বা বস্তু,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6686,বিষচক্ষু,কুনজর,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6687,বিষদাঁত,অহঙ্কার বা তেজের মূল কারণ,घर का भेदी लंका ढाए,An insider can cause downfall.,HIGH,False,bn-hi
6688,বিষদাঁত,অহঙ্কার বা তেজের মূল কারণ,घर का भेदी लंका ढाए,An insider can cause downfall.,HIGH,False,bn-hi
6690,বিষনজরে পড়া,বিরাগভাজন হওয়া,कान खड़े होना,To become alert.,HIGH,False,bn-hi
6692,বিষবৃক্ষ,"অনাচারের উৎস, যা লালন করলে নিজেরই সর্বনাশ হয়",छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6698,বিষ্ণুর সুদর্শন চক্র,অন্যায়-অশুভ শক্তির দমনকারী অমোঘ অস্ত্র,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6699,বিসমিল্লায় গলদ,শুরুতেই ভুল বা ত্রুটি,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
6701,বীর বক্কেশ্বর,অন্তরে ভীরুপ্রকৃতির মুখে বীরত্ব প্রকাশে অদ্বিতীয় ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6703,বীরাঙ্গনা,যে নারী বীরত্ব অঙ্গে ধারণ করে; বীর্যবতী নারী,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6705,বুক কাঁপা,ভয় পাওয়া,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
6706,বুক চড়চড় করা,হিংসায় বুক ফেটে যাওয়া,दिल में आग लगना,To feel jealousy or anger.,HIGH,False,bn-hi
6707,বুক চাপড়ানো,হাহুতাশ করা,दिल का बोझ हल्का करना,To express feelings.,HIGH,False,bn-hi
6708,বুক চাপড়ানো,হাহুতাশ করা,दिल का बोझ हल्का करना,To express feelings.,HIGH,False,bn-hi
6709,বুক চিতানো,সাহস বা ভরসা প্রকাশ করা,दिल का बोझ हल्का करना,To express feelings.,HIGH,False,bn-hi
6710,বুক চিতিয়ে চলা,অসঙ্কুচিত হয়ে বা সাহসের সঙ্গে অগ্রসর হওয়া,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
6711,বুক ঠোকা,ভরসা বা সাহস প্রকাশ করা,दिल का बोझ हल्का करना,To express feelings.,HIGH,False,bn-hi
6712,বুক ঠোকা,ভরসা বা সাহস প্রকাশ করা,दिल का बोझ हल्का करना,To express feelings.,HIGH,False,bn-hi
6714,বুক দশহাত হওয়া,আনন্দ ও উৎসাহে হৃদয় প্রসারিত হওয়া; উৎসাহ ও সাহস বর্ধিত হওয়া; গর্বিত হওয়া,दिल बाग-बाग होना,Feeling extremely happy.,HIGH,False,bn-hi
6715,বুক দেওয়া,কোন কাজে দেহ মন দিয়ে সাহায্য করা; সাধ্যমত সাহায্য করা; সর্বান্তঃকরণে সাহায্য করা,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
6719,বুক ফাটে তো মুখ ফোটে না,অন্তরের গোপন কথা/বাসনা বলার প্রবল ইচ্ছা থাকা সত্ত্বেও মুখে উচ্চারিত হয় না,दिल का बोझ हल्का करना,To express feelings.,HIGH,False,bn-hi
6720,বুক ফুলানো,"অহংকার করা, আনন্দ ও উৎসাহে হৃদয় প্রসারিত করা; গর্ব প্রকাশ হওয়া",दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6722,বুক বাড়া,সাহস বৃদ্ধি হওয়া,दिल में जगह बनाना,To gain affection.,HIGH,False,bn-hi
6723,বুক ভাঙা,দুঃখে-শোকে মর্মান্তিক কষ্ট পাওয়া; নিরাশ করা/হওয়া; সাহসহীন হওয়া,नाक कटना,To lose respect or honor.,HIGH,False,bn-hi
6725,বুক শুকানো,আশাভরসা লোপ পাওয়া; নিরুৎসাহ বোধ করা,दिल बाग-बाग होना,Feeling extremely happy.,HIGH,False,bn-hi
6727,বুকে ঢেঁকির পাড় পড়া,পরশ্রীকাতরতার জন্য মর্মজ্বালায় ছটফট করা; হিংসায় বুক ফেটে যাওয়া,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6728,বুকে (কারোকে) পিঠে (কারোকে) করা,একজনকে আদর করা অন্যজনকে অনাদর করা,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6729,বুকে পিঠে করে মানুষ করা,অত্যন্ত আদরযত্নে শিশুকে লালনপালন করা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6730,বুকে বসে দাড়ি ওপড়ানো,আশ্রয়দাতা বা প্রতিপালকের অনিষ্ট করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6733,বুকে হাত দিয়ে বলা,আন্তরিকতা বা সাহসের সঙ্গে বলা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6736,বুকের রক্ত দেওয়া,প্রাণ দেওয়া; নিজের ক্ষতি স্বীকার করে পরের উপকারের জন্য প্রাণত্যাগ করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
6740,বুঝাসুঝা,সহচর শব্দ; বুদ্ধি দিয়ে বিচার এবং বিবেচনা করা; মন দিয়ে শোনা এবং হৃদয়ঙ্গম করা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
6743,বুড়িতে চতুর কাহনে কানা,"অল্প খরচে খুব নজর, বেশি খরচে উদাসীনতা",तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
6747,বুড়ো আঙুল দেখানো,"ফাঁকি দেওয়া, প্রতারণা করা",आँखों में धूल झोंकना,To deceive someone.,HIGH,False,bn-hi
6748,বুড়োখোকা,বাচ্চাছেলের মতো আচরণকারী বয়স্ক ব্যক্তির প্রতি বিদ্রুপোক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
6749,বুড়ো থুত্থুড়ো,অতি বৃদ্ধ ব্যক্তি,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
6753,বুড়োবাঁদর,বাঁদরের মতো আচরণ বা স্বভাববিশিষ্ট বৃদ্ধ - নির্বুদ্ধিতার জন্য তিরস্কার,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
